Burkholderia cenocepacia H111,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/215/GCF_000236215.2_ASM23621v4/GCF_000236215.2_ASM23621v4_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusarium graminearum,Polyketide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/105/GCF_000857105.1_ViralProj15154/GCF_000857105.1_ViralProj15154_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusarium fujikuroi,Terpene,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/079/805/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2/GCF_900079805.1_Fusarium_fujikuroi_IMI58289_V2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinorhizobium fredii NGR234,Terpene,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/545/GCF_000018545.1_ASM1854v1/GCF_000018545.1_ASM1854v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trichoderma virens Gv29-8,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/170/995/GCF_000170995.1_TRIVI_v2.0/GCF_000170995.1_TRIVI_v2.0_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. CB01883,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/855/GCF_001905855.1_ASM190585v1/GCF_001905855.1_ASM190585v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planktothrix serta PCC 8927,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/010/725/GCF_900010725.2_PCC_8927_PRJEB10992_v2/GCF_900010725.2_PCC_8927_PRJEB10992_v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stereum hirsutum FP-91666 SS1,Terpene,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/905/GCF_000264905.1_Stehi1/GCF_000264905.1_Stehi1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus hyicus,RiPP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/085/GCF_000816085.1_ASM81608v1/GCF_000816085.1_ASM81608v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces atratus,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/648/655/GCF_014648655.1_ASM1464865v1/GCF_014648655.1_ASM1464865v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. CB01883,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/855/GCF_001905855.1_ASM190585v1/GCF_001905855.1_ASM190585v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microcystis aeruginosa NIES-87,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/933/835/GCF_002933835.1_ASM293383v1/GCF_002933835.1_ASM293383v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microcystis aeruginosa NIES-88,RiPP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/578/075/GCF_001578075.1_ASM157807v1/GCF_001578075.1_ASM157807v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces mobaraensis NBRC 13819 = DSM 40847,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/916/255/GCF_017916255.1_ASM1791625v1/GCF_017916255.1_ASM1791625v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nonomuraea sp. ATCC 55076,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/057/455/GCF_002057455.1_ASM205745v1/GCF_002057455.1_ASM205745v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klebsiella pneumoniae subsp. ozaenae,RiPP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/010/735/GCF_003010735.1_ASM301073v1/GCF_003010735.1_ASM301073v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klebsiella pneumoniae,RiPP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/010/735/GCF_003010735.1_ASM301073v1/GCF_003010735.1_ASM301073v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/885/GCF_000009885.1_ASM988v1/GCF_000009885.1_ASM988v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kocuria rosea,RiPP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/094/695/GCF_006094695.1_ASM609469v1/GCF_006094695.1_ASM609469v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gynuella sunshinyii YC6258,Polyketide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/940/805/GCF_000940805.1_ASM94080v1/GCF_000940805.1_ASM94080v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. MP131-18,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/984/575/GCF_001984575.1_ASM198457v1/GCF_001984575.1_ASM198457v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces lavendulae,Polyketide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/845/GCF_002803845.1_ASM280384v1/GCF_002803845.1_ASM280384v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannerella forsythia 92A2,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/238/215/GCF_000238215.1_ASM23821v1/GCF_000238215.1_ASM23821v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. ICBB 8177,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/095/GCF_003144095.1_ASM314409v1/GCF_003144095.1_ASM314409v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbispora sp. GMKU363,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/795/GCF_001417795.1_ASM141779v1/GCF_001417795.1_ASM141779v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides thetaiotaomicron VPI-5482,Saccharide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/065/GCF_000011065.1_ASM1106v1/GCF_000011065.1_ASM1106v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planktothrix paucivesiculata PCC 9631,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/009/265/GCF_900009265.2_PCC_9631_PRJEB10994_v2/GCF_900009265.2_PCC_9631_PRJEB10994_v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amycolatopsis sp. M39,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/651/785/GCF_001651785.1_ASM165178v1/GCF_001651785.1_ASM165178v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinactinospora thermotolerans,RiPP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/167/435/GCF_900167435.1_IMG-taxon_2524614583_annotated_assembly/GCF_900167435.1_IMG-taxon_2524614583_annotated_assembly_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mycobacterium marinum M,Polyketide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/345/GCF_000018345.1_ASM1834v1/GCF_000018345.1_ASM1834v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium arborescens,RiPP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/339/645/GCF_003339645.1_ASM333964v1/GCF_003339645.1_ASM333964v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agrobacterium tumefaciens,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/591/665/GCF_002591665.3_ASM259166v3/GCF_002591665.3_ASM259166v3_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces mirabilis,RiPP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/310/535/GCF_018310535.1_ASM1831053v1/GCF_018310535.1_ASM1831053v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides fragilis 638R,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/835/GCF_000210835.1_ASM21083v1/GCF_000210835.1_ASM21083v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas aeruginosa LESB58,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/645/GCF_000026645.1_ASM2664v1/GCF_000026645.1_ASM2664v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus sp. 2_A_57_CT2,Other,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/145/GCF_000186145.1_Bacillus_sp_2_A_57_CT2_V1/GCF_000186145.1_Bacillus_sp_2_A_57_CT2_V1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klebsiella variicola,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/565/GCF_000019565.1_ASM1956v1/GCF_000019565.1_ASM1956v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raoultella ornithinolytica 10-5246,Other,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/895/GCF_000247895.1_Kleb_oxyt_10-5246_V1/GCF_000247895.1_Kleb_oxyt_10-5246_V1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces gilvosporeus,Polyketide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/082/195/GCF_002082195.1_ASM208219v1/GCF_002082195.1_ASM208219v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces koyangensis,Polyketide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/428/925/GCF_003428925.1_ASM342892v1/GCF_003428925.1_ASM342892v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp.,RiPP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/846/825/GCF_009846825.1_ASM984682v1/GCF_009846825.1_ASM984682v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/188/335/GCF_002188335.1_ASM218833v1/GCF_002188335.1_ASM218833v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/756/395/GCF_016756395.1_ASM1675639v1/GCF_016756395.1_ASM1675639v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/905/GCF_000154905.1_ASM15490v1/GCF_000154905.1_ASM15490v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/177/195/GCF_000177195.2_ASM17719v2/GCF_000177195.2_ASM17719v2_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/162/775/GCF_000162775.1_ASM16277v1/GCF_000162775.1_ASM16277v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/363/395/GCF_007363395.1_ASM736339v1/GCF_007363395.1_ASM736339v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/279/655/GCF_001279655.1_ASM127965v1/GCF_001279655.1_ASM127965v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/384/365/GCF_010384365.1_ASM1038436v1/GCF_010384365.1_ASM1038436v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/855/GCF_000158855.1_ASM15885v1/GCF_000158855.1_ASM15885v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/805/335/GCF_000805335.1_ASM80533v1/GCF_000805335.1_ASM80533v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/974/485/GCF_000974485.1_ASM97448v1/GCF_000974485.1_ASM97448v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/797/385/GCF_000797385.1_ASM79738v1/GCF_000797385.1_ASM79738v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/011/035/GCF_001011035.1_ASM101103v1/GCF_001011035.1_ASM101103v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/435/GCF_000972435.1_StrepMBT28_1.0/GCF_000972435.1_StrepMBT28_1.0_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/373/585/GCF_000373585.1_ASM37358v1/GCF_000373585.1_ASM37358v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/885/GCF_001905885.1_ASM190588v1/GCF_001905885.1_ASM190588v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/188/345/GCF_002188345.1_ASM218834v1/GCF_002188345.1_ASM218834v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/188/365/GCF_002188365.1_ASM218836v1/GCF_002188365.1_ASM218836v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/024/215/GCF_003024215.1_ASM302421v1/GCF_003024215.1_ASM302421v1_genomic.fna.gz,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/290/345/GCF_011290345.1_ASM1129034v1/GCF_011290345.1_ASM1129034v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/675/GCF_001417675.1_ASM141767v1/GCF_001417675.1_ASM141767v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/761/895/GCF_002761895.1_ASM276189v1/GCF_002761895.1_ASM276189v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/905/GCF_001905905.1_ASM190590v1/GCF_001905905.1_ASM190590v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/855/GCF_001905855.1_ASM190585v1/GCF_001905855.1_ASM190585v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/984/575/GCF_001984575.1_ASM198457v1/GCF_001984575.1_ASM198457v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/095/GCF_003144095.1_ASM314409v1/GCF_003144095.1_ASM314409v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/195/GCF_002803195.1_ASM280319v1/GCF_002803195.1_ASM280319v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/187/715/GCF_004187715.1_ASM418771v1/GCF_004187715.1_ASM418771v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/994/955/GCF_007994955.1_ASM799495v1/GCF_007994955.1_ASM799495v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/795/GCF_003369795.1_ASM336979v1/GCF_003369795.1_ASM336979v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/698/085/GCF_003698085.1_ASM369808v1/GCF_003698085.1_ASM369808v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/941/025/GCF_002941025.1_ASM294102v1/GCF_002941025.1_ASM294102v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/794/665/GCF_004794665.1_ASM479466v1/GCF_004794665.1_ASM479466v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/039/505/GCF_008039505.1_ASM803950v1/GCF_008039505.1_ASM803950v1_genomic.fna.gz
Neurospora crassa OR74A,Polyketide,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/182/925/GCF_000182925.2_NC12/GCF_000182925.2_NC12_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blautia obeum,RiPP,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/015/GCF_000210015.1_ASM21001v1/GCF_000210015.1_ASM21001v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saccharothrix syringae,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/498/035/GCF_009498035.1_ASM949803v1/GCF_009498035.1_ASM949803v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nostoc sp. CENA543,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/896/875/GCF_002896875.1_ASM289687v1/GCF_002896875.1_ASM289687v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspergillus novofumigatus IBT 16806,Polyketide,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/465/GCF_002847465.1_Aspnov1/GCF_002847465.1_Aspnov1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces albulus,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/646/665/GCF_001646665.1_ASM164666v1/GCF_001646665.1_ASM164666v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia pyrrocinia,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/665/GCF_001028665.1_ASM102866v1/GCF_001028665.1_ASM102866v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspergillus steynii IBT 23096,Other,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/105/GCF_002849105.1_Aspste1/GCF_002849105.1_Aspste1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xenorhabdus nematophila AN6/1,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/355/GCF_000953355.1_XNC2/GCF_000953355.1_XNC2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspergillus aculeatus ATCC 16872,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/905/GCF_001890905.1_Aspac1/GCF_001890905.1_Aspac1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia cepacia,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/755/805/GCF_000755805.1_ASM75580v1/GCF_000755805.1_ASM75580v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces pactum,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/005/225/GCF_002005225.1_ASM200522v1/GCF_002005225.1_ASM200522v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paenibacillus polymyxa E681,RiPP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/875/GCF_000146875.3_ASM14687v2/GCF_000146875.3_ASM14687v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paenibacillus polymyxa E681,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/875/GCF_000146875.3_ASM14687v2/GCF_000146875.3_ASM14687v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurocapsa sp. PCC 7327,RiPP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/025/GCF_000317025.1_ASM31702v1/GCF_000317025.1_ASM31702v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces avermitilis,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/765/GCF_000009765.2_ASM976v2/GCF_000009765.2_ASM976v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pleurocapsa sp. PCC 7319,RiPP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/195/GCF_000332195.1_ASM33219v1/GCF_000332195.1_ASM33219v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces pristinaespiralis ATCC 25486,Terpene,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/945/GCF_000154945.1_ASM15494v1/GCF_000154945.1_ASM15494v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tannerella forsythia,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/238/215/GCF_000238215.1_ASM23821v1/GCF_000238215.1_ASM23821v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyricularia oryzae 70-15,Polyketide,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/495/GCF_000002495.2_MG8/GCF_000002495.2_MG8_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nannocystis pusilla,NRP,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/073/745/GCF_020073745.1_ASM2007374v1/GCF_020073745.1_ASM2007374v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
